Class,_RMSenergy_Mean,_Lowenergy_Mean,_Fluctuation_Mean,_Tempo_Mean,_MFCC_Mean_1,_MFCC_Mean_2,_MFCC_Mean_3,_MFCC_Mean_4,_MFCC_Mean_5,_MFCC_Mean_6,_MFCC_Mean_7,_MFCC_Mean_8,_MFCC_Mean_9,_MFCC_Mean_10,_MFCC_Mean_11,_MFCC_Mean_12,_MFCC_Mean_13,_Roughness_Mean,_Roughness_Slope,_Zero-crossingrate_Mean,_AttackTime_Mean,_AttackTime_Slope,_Rolloff_Mean,_Eventdensity_Mean,_Pulseclarity_Mean,_Brightness_Mean,_Spectralcentroid_Mean,_Spectralspread_Mean,_Spectralskewness_Mean,_Spectralkurtosis_Mean,_Spectralflatness_Mean,_EntropyofSpectrum_Mean,_Chromagram_Mean_1,_Chromagram_Mean_2,_Chromagram_Mean_3,_Chromagram_Mean_4,_Chromagram_Mean_5,_Chromagram_Mean_6,_Chromagram_Mean_7,_Chromagram_Mean_8,_Chromagram_Mean_9,_Chromagram_Mean_10,_Chromagram_Mean_11,_Chromagram_Mean_12,_HarmonicChangeDetectionFunction_Mean,_HarmonicChangeDetectionFunction_Std,_HarmonicChangeDetectionFunction_Slope,_HarmonicChangeDetectionFunction_PeriodFreq,_HarmonicChangeDetectionFunction_PeriodAmp,_HarmonicChangeDetectionFunction_PeriodEntropy
angry,0.5005296052543681,0.4463263631532907,0.18596118137315332,97.77275678776057,0.15667118899965293,0.45926092229853976,0.515795917201939,0.5604787460803746,0.10897455913018,0.5562041841728687,0.23964218253386438,0.29688254192691654,0.6794828464556661,1.003528430839936,0.51283968970067,0.29572613533994196,0.5471676118774996,0.7347572893747865,0.6552493914681838,1.1857782181159364,0.3211656077263333,0.5630578699798245,0.8872294883545508,0.871539809254633,0.012480518368904847,0.4991605949900047,0.871130191462175,1.2226607475997844,0.6759489709377047,0.4080341765758791,0.24769921189065253,1.0546858393827123,0.529641214582661,0.23878382959573385,0.3754443596030736,0.47011297783447564,0.49910901034098704,0.22576173007969177,0.2576923213675435,0.07430733454414297,0.6165445880969024,0.2999394068190503,0.5380783275322483,0.5282009580342347,0.5549675355934864,0.471757381012733,0.5484803692209836,0.5157984009625568,0.8115412494694862,0.5777095993846975
happy,0.36389974510527184,0.7619622642224375,0.8076210890895881,33.08346865897682,0.8831959711920263,0.5911779433021214,0.5708174875366496,0.7516561578991288,0.35825590224893034,0.738541128547731,0.40580613256553616,0.13126233007241545,0.2505609302232664,0.6417554582258067,0.26363291500133545,0.9025190307974122,0.7973208633599107,0.8333597915082414,0.531194644919353,0.5644654043237398,0.20157203643893062,0.7489458775393726,0.5949583637592714,0.6418264063230651,0.9220779528632205,0.3485092540131225,0.46846461253067045,0.581667730385542,0.26614114863532334,0.45310029468079005,0.6232374526167423,0.41864468215679224,0.642265716439647,0.10138028746304896,0.6524924186553301,0.5415397497224543,0.2808037891563592,0.22067566317846138,0.014928612323985796,0.2579551972441436,0.6180484184707692,0.35158163696598926,0.6900687356417217,0.213012962311294,0.6767765400266407,0.3206253494788946,0.25860624844754027,0.4732181957073309,0.33375837217000087,0.11429446274069688
relax,0.45442132482075165,0.5266088541078222,0.8170896528740168,146.840283856653,0.8049857998082078,0.6800893745983771,0.5831531897374937,0.19276377338202688,0.5374680494838187,0.6491984443327037,0.864359487342609,0.6715721354329534,0.8100958586513554,0.24200052715869025,0.4183955934629762,0.6073376784153177,0.7902381726856403,0.4636928385402701,0.4793885102127116,0.6717850765007447,0.21853229321371892,0.9018511374558573,0.2802159767230788,0.020352644110174234,0.5025167521306452,0.9246146755938913,0.6466132825834026,0.6877726357509082,0.5103464405767786,0.46190562568220556,0.11377265760172112,0.06484656447604653,0.426290402380217,0.6866572380027005,0.48979875663273165,0.5338911716966779,0.7031453097317243,0.4777856667044022,0.34909367891284815,0.25295596450750407,0.8158116167031715,0.45695832170991,0.23047481341060844,0.12792430227582607,0.8132659317322282,0.24063957589791862,0.9634585393755553,0.1891156992726778,0.8556487994474942,0.621723702790491
sad,0.5296486057642186,0.45613539123955915,0.9726824621485074,135.35294292006017,0.27419909777613716,0.07027251099277965,0.5443243032868271,0.49973221661564643,0.12003299065612272,0.4861516186294161,0.35651634173144997,0.5023225170766736,0.6814809029121005,0.8731524868660089,0.7272222590923219,0.3196398125424486,0.5922287822072986,0.515776780373006,0.1669677613422748,0.599558196173068,0.9641680844794285,0.508106651046751,0.10145433006864985,0.5075671677771547,0.19657195025668744,0.715901376721572,0.6312162479312822,0.4572724866313142,0.4172089335360447,0.4469414245961133,0.5020686235855801,0.30694124466461453,0.11883543806831637,0.6506198770849029,0.33736496879141,0.440983911634595,0.448385026139449,0.47640153512440286,0.1536291572697994,0.06940320391195162,0.2862506680267379,0.4332949213099915,0.27752365879497193,0.2539060432869538,1.031824353437392,0.03864402879886608,0.31124150102237536,0.9741510171434821,0.48885033200119415,0.32350370862527233
angry,0.7921922292527801,0.5138076091202778,0.4129229012389985,109.61844635187556,0.3354727976543085,0.24562723427798044,0.4716007680913129,0.24725075998099827,0.5026733279491201,0.5886016418685848,0.7132651140129027,0.7819812463792069,0.3985658745919371,0.6248536519847674,0.6231308615515891,0.581954678953996,0.3801351472623854,0.24298304688397232,0.62550047226664,0.0732843594517375,0.4330401418579222,0.13840775391214943,0.16589939416043414,0.2807165153881439,0.7741810519073211,0.6720270061010672,0.3615163290394394,0.6823424487824377,0.7219057408450992,0.4598337879063196,0.15390546394657745,0.44802192248347145,0.369193837110957,0.1591042780388323,0.4945863683802242,0.46393186520700647,0.4797309733899753,0.4675593826296643,0.507616340577087,0.3898091445030789,0.446580542414195,0.2897890618557047,0.30882034179562207,0.5152347926689748,0.01094217538162412,0.719189997288566,0.3448647811385849,0.31249045558921973,0.5653943710163518,0.1275975969122493
happy,0.2959942320134492,0.28771508837175197,0.4446504354537263,59.79311559196559,0.9002796714098171,0.9492541291244885,0.0054983806870158025,0.636080676191434,0.7146658597693937,0.6357463005977763,0.33547162672707637,0.43897610946036464,0.3129313363055761,0.39493399221029285,0.19750874283320596,0.47130279459136243,0.12429957217373255,0.4499663614429656,0.18785457772505887,0.551704090447851,0.33014510976427736,0.5726450869686344,0.7703951820911955,0.897361734026177,0.13200114725512258,0.29145147653155434,0.4242284807219965,0.6150819545953707,0.08741137396136767,0.25447689829994613,0.5325893006642775,0.5212220603816667,0.4614891739241029,0.5065487413941464,0.48864134466783393,0.44639938192511186,0.40334757447672587,0.5467209431658566,0.044502227657703175,0.7588481755864157,0.0414743949763291,0.1665453050940033,0.38686826804162583,0.4124985549719807,0.24881672269990407,0.4929689190145414,0.6980987598539337,0.7486295290071192,0.32566758537563534,0.4247911782612419
relax,0.345962967776843,0.40183133661847886,0.24204336231789125,55.5373918764541,0.6085942305070919,0.5329038433181854,0.6228966268976184,0.5535035974252092,0.6760846502868989,0.7195534995387487,0.06457084503347399,0.28642258739640936,0.44215601062749027,0.49433061862816474,0.3324773565454916,0.7280059177470765,0.9949870920726496,0.5465404888954335,0.5210852580495529,0.7123640637760827,0.03354006119914099,0.5071172351096026,0.7447589563668792,0.33921150069972206,0.19335985502450864,0.45354859747505544,0.48482864169951984,0.27283692952113536,1.0240403190127378,0.3803259047480136,0.21158516214335782,0.47659467023234714,0.5644077283205373,0.41818913919566036,0.5193563869773908,0.22964271979258286,0.6843038664913854,0.5255780803564103,0.5667223710902982,0.506385146183385,0.5729615672314472,0.20382278745493285,0.32912956028628876,0.5165051828159545,0.889935486820991,0.2132336000702308,0.5624340169659531,0.3922640498786931,0.3257421326587846,0.5712099238388625
sad,0.785240733091352,0.6129156183210485,0.42012188752024127,125.743058996758,0.41000595660477474,0.6030285751826505,0.8491164251139334,0.019289914825206922,0.6993130746350084,0.11523626960738287,0.8070819276361154,0.34074359753178485,0.195582155598379,0.6738173067721869,0.5910425157856027,0.25020327425958544,0.18675006070790157,0.45312962812717944,0.19897826245720085,0.2346317567690931,0.5289051976053584,0.2585320914362258,0.6066348225066357,0.8725358989708693,0.4628611462748544,0.5325377654963961,1.0045241832088716,0.20309972065566329,0.7978087987951854,0.7677143994781206,0.7135793347934458,0.8229369626831577,0.4426533098290107,0.29374408092396803,0.6466005532136944,0.6375198584639209,0.6092798545846526,0.41946397075987363,0.23872458402537466,0.46917460072374606,0.5967624509558459,0.5469925126916471,0.34259815361368917,0.35736113413879816,0.172805423878511,0.7462375257514627,0.30417281081873404,0.6963138398928869,0.21267385565245955,0.757853976608502
angry,0.5804587975056926,0.30466057609576336,0.6728390952701313,70.48191540973346,0.6873887593612821,0.43147213115481964,0.06973821859258428,0.2543959398797657,0.39239632282817893,0.8420472559371445,0.7252859076323062,0.9059653530805355,0.9134088040074646,0.36631229885227123,0.45287828506029265,0.39718001891736543,0.3321223486747309,0.039626322665885394,0.4963130704957894,0.17860860157222241,0.49145702961641813,1.0289427023907463,0.3726637259173228,0.5486935014070168,0.7266620964523207,0.5700728229914768,0.573121046985574,0.40939939157797994,0.4420305062346918,0.25999736945304286,0.7115112522223519,0.06462708584647603,0.5766800506057651,0.12360716660358415,0.6190267032316157,0.334991023094391,0.15071163458584316,0.5291864756691066,0.5446064991401676,0.33441017123615785,0.5518121321011015,0.051561159185068456,0.14822576457268277,0.5081596106652697,0.444082681450521,0.03444666838778809,0.3252834548895016,0.2691498818687298,0.4585095671317688,0.40731225404808813
happy,0.5447329322345402,0.48263348709685633,0.8399348137592546,121.22742998598346,0.6144179027983965,0.7912892809736304,0.40280781239260455,0.1845306391603787,0.8017425811580623,0.5339604370270281,0.5348378019747321,0.3416675196174409,0.3457861667241056,0.711680584692711,0.7461639495344026,0.6959558514366646,0.6982404013613688,0.6422573843149397,0.532880682519539,0.45615507891975493,0.8025809624853883,0.4065697823773916,0.5924948034701867,0.29899675051143837,0.33517524078738736,0.44096135803569336,0.29901540581820907,0.6994629563695751,0.16299143711374264,0.5248074058452682,0.5331270242105453,0.047300105420079785,0.30259297593391715,0.4675832187508401,0.5074744451924497,0.3654157269516573,0.5252203505678048,0.387905552676799,0.3744402550884692,0.48208314392917273,0.5936733232822375,0.23951325364982823,0.3301306447045761,0.20544624158268157,0.41695057096451665,0.8565585645199412,0.6431813298324556,0.2172275637077895,0.3498882586028313,0.5931918060691006
relax,0.2733730547668074,0.31866498979631075,0.8362399165435372,69.33121857634066,0.7386667040073467,0.8138307973827346,0.31663447720775895,0.27750936086071465,0.43096697837970876,0.2278430698315938,0.5302584696256856,0.4485870220366534,0.5901450039715754,0.8492358640582053,0.7043712451925798,0.622309943853089,0.008487896758020474,0.6108439955255938,0.9306569151761372,0.2526306290783792,0.6723456357439064,0.4601603563108839,0.28755124924426384,0.7002821459779884,0.9274264751518326,0.6938076822094384,0.4072020121846184,0.2641325438979609,0.536156908447386,0.718292323095397,0.4032367434415681,0.4274042520873008,0.935936946799763,0.6381727539612869,0.6582086622159976,0.10982948694126637,0.2536567698056839,0.4256558142317386,0.18573921323827175,0.7708515385732307,0.6917019806249718,0.26522698957908564,0.825538954351609,0.30802931802655514,1.147347429347262,0.5361715326312592,0.6440481875821055,0.8499758602923897,0.8194083374519523,0.6276830165339734
sad,0.46471492013904103,0.6285331749982798,0.29595395703097127,107.60668594320579,0.2226731168755013,0.05477958997992466,0.5126066910348608,0.8155694726679181,0.7314511603990148,0.47952192606859795,0.9367474245438743,0.35773465228835655,0.020541834550494298,0.045525323550240415,0.20470226485107074,0.7041561858155572,0.3412993291331534,0.6152396604643255,0.9115708458959944,0.22497575935554848,0.6196249329489725,0.6347407681639305,0.2848155028817242,0.8385527313112708,0.4280732361126309,0.40406175477174766,1.0279033046044932,0.6306916855916795,0.7313226374213745,0.8387232328804597,0.33738150013519574,0.8124552742634198,0.2907782196898119,0.3016845411498077,0.36105972252418056,0.28040385440224563,0.5537227847006484,0.46515637825980205,0.2805579410802475,0.5726163388593953,0.34983884671528087,0.30238975248318767,0.44696213845226923,0.3802173671805868,0.5974619123443549,0.4091877044367924,0.7117778018598506,0.444401462230086,0.33625387784782024,0.13299458780816215
angry,0.7457946202497553,0.5030975190485019,0.5527180896276287,152.2901457849758,0.380648442100546,0.15640018788146787,0.5174451755538046,0.5769903880200739,0.4342877334599068,0.8684343945190423,0.12154164193033912,0.7800141594749457,0.6977884125910565,0.6141926944251148,0.33397538736727406,0.8209721958175671,0.24339147234102865,0.3730770054041533,0.4573518338024828,0.6018545086629938,0.6598570105481375,0.7232101385798241,0.703963377519629,0.5632318010532815,0.6039806647643977,0.22731157104443833,0.31224329829524444,0.7238650559187081,0.7093023716821703,0.6809498541111052,0.37139580958586815,0.7276230329859239,0.16280013803052085,0.6379049074926769,0.3633851249265324,0.7497127647303585,0.09389572256011335,0.772125603747987,0.30468692537848874,0.34695640649951326,0.44517165049985097,0.23564986114233713,0.42056071127427713,0.19483829594117236,0.32473411725520324,0.621721487575143,0.27460862617412096,0.30795144124862944,0.15680218756339775,0.37401733000966514
happy,0.8279005074309804,0.2885165899742579,0.31709168370318963,109.69609732407677,0.4073008915501184,1.0570386083374124,0.4593680088309358,0.583804586554343,0.7359421961998305,0.7311444664657126,0.5583218953893447,0.45971812832849973,1.0060071340948142,0.47505993117143336,0.38957747389287983,0.33853775292649535,0.06829919932331102,0.7054039380592908,0.08701709927520662,0.4985692897737698,0.44878484143215375,1.059991298057862,0.0420871928215934,0.2747241782539107,0.4659758853295876,0.45061766563270783,0.36261385229748877,0.4797530226494581,0.18510931778256468,0.5892982197487348,0.08037133551939457,0.4935576610306857,0.27166690466753507,0.6252453401546054,0.7846594626308804,0.3396236750079411,0.6652792814440591,0.3454770515192774,0.19224954116338616,0.8020047062884225,0.5112804643039932,0.36252821768099996,0.5862625266506564,0.3510087146605815,0.4826951480146205,0.1683912931730009,0.43236581570968335,0.6558138558646182,0.46930714357829734,0.7255814402825964
relax,0.5959137559666973,0.28046592047864827,0.17020701054196907,92.14107500349161,0.3689428879738531,0.5840804524054215,0.32046558530931757,0.3461519185612807,0.763267429398728,0.5370507421569745,0.3243182336431768,0.5044104521837549,0.8447278107504206,0.5734466720686806,0.6482377023562824,0.31194136586813936,0.7566048442836502,1.0795255651159503,0.3021330893717866,0.2045265064070027,0.543885560958787,0.7188762624611026,0.47715258198743465,0.2366984009893343,0.4728539595549025,0.6495230681943637,0.39824204326348517,0.6518137544387304,0.7911776963099775,0.5600576564426119,0.4930130571804268,0.7073359813065705,0.2220276738996548,0.21667785635731807,0.3621938193225943,0.3068960169518182,0.23479095847024237,0.785884998742995,0.7757852369803916,0.352474712030845,0.4242562001302954,0.32775168965757545,0.6779642851872986,0.5102025894040046,0.05568405032758833,0.6190027000164064,0.1732946647097129,0.9395680394688195,0.6100620075525994,0.2941626154093411
sad,0.43966965301553673,0.42775568543346043,0.6312782357214539,152.0956302088739,0.21294817700707253,0.9596886252280284,0.9014225269552109,0.28116910810223866,0.5182004485905773,0.9277021360285789,0.8082296466693708,0.4158142424880261,0.7035849536419683,1.2492995729297847,0.526289995462803,0.3418379371399952,0.5431049630228498,0.5616380238743295,0.36886581524997547,0.6104062669535543,0.18639973506812468,0.3336165332478302,0.6895611940386994,0.06128228711443717,0.7257918979986941,0.0029953414264257683,0.06716885528092126,0.37525531423602865,0.5717159607048375,0.8313159007818471,0.5144056907898988,0.4383615981060025,0.5006896043486793,0.23405101384992413,0.44702351355250275,0.16290922869109797,0.40861583966472675,0.3836955156534755,0.22234726840216096,0.46353909505029867,0.43781124311764996,0.5743212727334808,0.08603910969391534,0.29694799724179555,0.3099344000741302,0.717440514544073,0.6884780162980333,0.6269699612671553,0.32404168548263423,0.7213676457350239
angry,0.11746726781416705,0.06617232410180712,0.181032250024519,98.32625948365471,0.6687911002470734,0.24400811850238113,0.8306857079699466,0.5327780490446086,0.10805691310255622,0.5252367425723953,0.773131353669605,0.6498602538265648,0.7747682656384915,0.15843834265072226,0.3964986912153988,0.268826942369117,0.9293950512610796,0.6598407108716575,1.2117523972394102,0.38309761664569314,0.3188314470794238,0.4642933403512124,0.8445893053556373,0.40847007765616317,0.531109399476736,0.5241726757217048,0.5098741903005474,0.3369003848843805,0.4656772330224084,0.45497434966216055,0.4981088350813377,0.735879204538177,0.7299275276673821,0.2403658984173221,0.3359874573768183,0.23910500357287934,0.42912148299077096,0.29988217948903795,0.4164918853410798,0.6644921047495791,0.10665264229422794,0.4506701063867661,0.33594157425325727,0.3797484602233501,0.27588264056244993,0.7990652470767188,0.728320154510071,0.6420880371356608,0.6983064294525246,0.3135948832069566
happy,0.3450940613276775,0.6881090502043699,0.30806771430784696,172.28175233290435,0.41910223217974213,0.6254735974651554,1.0248123798137725,0.32344416148298083,0.5171904377111957,0.7635457911593269,0.7378193472191328,0.41804617244016046,0.3708173906195365,0.44171601686373707,0.8619644415378409,0.4302235359100134,0.5195289231208663,0.39330338226914374,0.6763871411989967,0.5388812593959141,0.2491415473104427,0.2577939714912514,0.00034860836112327043,0.292169647718596,0.6984864509080431,0.8309401345030669,0.6713895908042959,0.6386580501601703,0.4683684876178376,0.6937286387284968,0.5715695557704711,0.9511122429967811,0.3690865189983849,0.692971051213673,0.6005363519988575,0.5566508935997365,0.0022546619531751025,0.600972478933051,0.34819128253133913,0.33315813681671885,0.10487897923054158,0.36071495009044746,0.4436607214346247,0.10757663447189283,0.131679956776577,0.6216548700320278,0.7179262827653443,0.5475707274806054,0.7877086624210907,0.47840375391212536
relax,0.4864121813999494,0.27074299281480235,0.10993950561157068,192.73310669297925,0.7828247625624366,0.1518718582153804,0.5389379769578201,0.47498842222408333,0.43150188170923914,0.39774553804626506,0.5953172867419947,0.7045438813678686,0.6005977922570513,0.46987040640520156,0.46069332077722003,0.7342035792306667,0.6158612345290155,0.5181723657588583,0.49102467559997304,0.5863176274030723,0.38291282786013764,0.7053847043270526,0.23103535954053328,0.3971358725583795,0.652776523861506,0.2167792966614317,0.1067478643376249,0.51576941885731,0.07588546138838231,0.17529911148703464,0.689148529626608,0.44880368559856604,0.6377039537822813,0.16483377493205717,0.39826216374656054,0.48830509210254996,0.16274958306410406,0.6220169193554086,0.46686260368931115,0.08365233760738959,0.3979981198311504,0.4315306422736293,0.30760786910113824,0.08027910648157406,0.5696146973618526,1.0528107375706404,0.4032539752105774,0.8923102953211772,0.31192779455963293,0.553886408752488
sad,0.6928806327190298,0.49789658350715876,0.4255660877796922,136.30637606751867,0.9728637788173051,0.5751467311597829,0.37098495586741315,0.45256211068507923,1.1299269114113435,0.5337267790845319,0.35139657535550683,0.21373302087936502,0.043524726471848574,0.5908960684615475,0.6636604982061259,0.4008259550086983,0.4962573954922615,0.20738457267784405,0.5332321162068753,0.6203738301417812,0.36620893320809056,0.9226131673964599,0.2907234183132721,0.5708691510047456,0.7120793049261513,0.48067762496265437,0.45288079527637715,0.14278346238758444,0.8393353739290709,0.45752669958310105,0.6343413562337062,0.6681801219650352,0.2662434788020926,0.37363370550721153,0.69672873439092,0.17964646195221398,0.809920479574067,0.2575104470911407,0.15256933853340826,0.4565311972149317,0.8535648843591266,0.016102943701474883,0.4055753041923957,0.38219367449412595,0.5084124896338829,0.5954804175007524,0.3204917294569315,0.3500695385171547,0.46289433821020004,0.21752797802431223
angry,0.4888283996399526,0.40281367658212464,0.3824887037112829,116.0253206299319,0.04483512670017403,0.4427274741542116,1.0793384414037153,0.22847257841859375,0.8213751241211034,0.5136640302281746,0.34926054777964544,0.16983958511754832,0.534920491321308,0.8633492764536691,0.402697213700809,0.4797596438158066,0.752592712547583,0.5852176978365702,0.10693105506885536,0.5247218039637959,0.8780587276663996,0.49076470338312544,0.1853723573693442,0.5970537478977682,0.450385890113991,0.042726396519695786,0.08019797748655394,0.7437767858222022,0.31690431360123,0.273125904816002,0.4910903597670828,0.33894925042001534,0.40761364557772595,0.37255757668842554,0.1671581997920053,0.30296481744063736,0.4792817845814823,0.41893381108866706,0.35666422046263185,0.8430010491351738,0.5539270001224111,0.5159003063007462,0.4001313665238286,0.342663423461392,0.3922250026185768,0.694387441381032,0.47240002397523917,0.555594437232639,0.5401528255387921,0.49545827964863637
happy,1.2345470167889425,0.33334518062631935,0.33107211746032694,134.70483734058786,0.3512077502312052,0.4271484096627767,0.22839726166109547,0.6228894798506467,0.6260643111210379,0.42120198501913886,0.6787041721200181,0.035468746566602094,0.32328664962141407,0.45750520344726736,0.2069293757742618,0.06282174064531948,0.42302600874038826,0.6735050217651855,0.820527097856628,0.36317802919865677,0.6833039594053985,0.6591355095189169,0.8046520435836242,0.4124522424114996,0.050374876203831465,0.5175464631056862,0.24655156475756923,0.31912372273449807,0.42469521398670435,0.4152680921627142,0.5353898167239486,0.6757890791049044,0.31681802061494846,0.4966033518198224,0.42098894550047244,0.5973604303418919,0.355408351155956,0.39414048616980135,0.3022814444698612,0.3934658935904712,0.24674094201014035,0.2020965021959716,0.605589784539833,0.14150121858197054,0.42022047757552417,0.7538356965677491,0.4118248012490982,0.7071851134213938,0.3522385698182896,0.23720909841245152
relax,0.10129353627479482,0.8281810173181654,0.21578220459139613,137.35932950625468,0.2500132433016544,0.8293459794849554,1.0516956811537752,0.07836748507741581,0.22881089146029654,0.6932829659508062,0.6282607308414537,0.6942304636900479,0.356561112398906,0.9968835402558418,0.5295123666724436,0.19575935578912013,0.43671287498926376,0.19910827594279185,0.8977353396385263,0.3349171842999709,0.6231208711861556,0.3823317137544549,0.3461531725593717,0.022436454679737317,0.6495436507476418,0.824795313157296,0.27100810465871206,0.11369272125033208,0.7008290106844572,0.08843966272343723,0.8048832339870647,0.27390121926134486,0.17404840501242935,0.4660830391544983,0.2009775215828924,0.2630973106088439,0.4618643445169888,0.0880396094514056,0.6773105649965727,0.43754702873685664,0.1434052853882379,0.17774368266795862,0.6526886224736892,0.40145379104497825,0.8466951643213028,0.3293142887989413,0.5741459592877007,0.6066419779459193,0.6738168750630592,0.7818202808580174
sad,0.32068402353891323,0.4714574330598798,0.34746256360496375,97.36940633218121,0.6746081955157438,0.08649112493482441,0.7773428923648213,0.2152044689340626,0.4231574200756921,0.8109854812415311,0.5820024294958512,0.584882487065915,0.20484348867622232,0.2389785160440398,0.7353140991672298,0.3527141136289026,0.37627203167503764,0.740987812763678,0.23752161365761815,0.5673087832215645,0.5107268315419229,0.49932856853418944,0.37039109203062404,0.3550362046341679,0.23040895905128367,0.6206662565103267,0.33296270212081597,0.7421861552918129,0.44386123960233675,0.23538737764474055,0.44054652946289485,0.39728570021588144,0.5840586714759894,0.3380894167986938,0.36017997192119133,0.6942350191455833,0.4921359957026324,0.7514657101528003,0.6060218398854845,0.23826049175378025,0.6064415050677442,0.6375959675713855,0.7707551780012274,0.46119109858829466,0.7418807487272939,0.4243347390811126,0.2906544789126063,0.4119456702756358,0.08380274964180928,0.8356988288554263
angry,0.429176760145572,0.82283268226624,0.19212510569460012,154.13124605011052,0.3762798354551701,0.17890764792270647,0.9067795130399394,0.7768279173351935,0.5529481050464461,0.5084844712837407,0.6098775047047795,0.5486571444793528,0.3019310114571322,0.3969869325537695,0.9901794580096757,1.1680391856570034,0.8906671263076708,0.6195559850406558,0.41556274182451625,0.3004535265257585,0.3169293973924494,0.36168308532830984,1.0377910103564423,0.9515705740956497,0.6865695974838485,0.2598467058967935,0.7232639816777591,0.44034574287234873,0.038252359661030355,0.5717751593503149,0.2895217397914862,0.2979866427274907,0.33959098212409033,0.31128213930626475,0.4107353449502777,0.39023745012206706,0.024366946547382654,0.7222442061395802,0.18904185369051477,0.2242933903108693,0.3390138269775176,0.342131718432335,0.7546469356196928,0.3502691683158172,0.6416163710273836,0.5686340468958204,0.5578653956246933,0.5774323757717522,0.01681646435776535,0.43752037879011785
happy,0.7905652776427894,1.4855827527016714,0.1989227668651225,121.15399801621764,0.3572383555314146,1.0119129759742125,0.16155430980212965,0.65623487257897,0.1481972251239525,0.42035833298479186,0.49142166731254777,0.7674229204349019,0.23070829346036803,0.6658457622118463,0.5046944308469867,0.5681983465714949,0.7395831786712853,0.1793608267486781,0.7026487432871481,0.3577737867276438,0.7739683637442065,0.5836394086344701,0.44761790462073614,0.35249350772729465,0.7058237485888327,0.8152379213702319,0.36678711478495385,0.21674835855465074,0.6735527607363063,0.13786726449157494,0.1736218906042571,0.23432493111802521,0.3075566901945834,0.13757154540690789,0.012787550568883803,0.17593337219463823,0.5184681799083833,0.14945497912266878,0.3086280865178929,0.8449952406468139,0.3956793386655272,0.4236765433261885,0.22994284806806098,0.6426023636042374,0.36467637771539285,0.44297382888712084,0.8292646694918411,0.45456643878659525,0.5119721956688037,0.4295779198027176
relax,0.4312919054856932,0.592625502707023,0.6382357972995264,67.83757843937164,0.3084798859632676,0.3477159777856092,0.14968649645005794,0.10239243537017567,0.574291786806227,0.7346489507937781,0.7177613232863044,0.09549781828416459,0.43873372823918483,0.2244770111018603,0.5359343594552142,0.3955441202976548,0.6479779765611471,0.4952117273996647,0.025999526270527706,0.25822853180011485,0.5014462787066634,0.5225276073077716,0.1485807980739995,0.11588507411346949,0.5140613343932947,0.14908317348736816,0.08284264337480357,0.3887148718421646,0.37788847716533724,0.28039988066517474,0.32406576081875926,0.5034589308055987,0.24841284991039317,0.4292341076975293,0.33839558541542286,0.441107443935335,0.5647199362134332,0.5825194239215226,0.6114451801436704,0.6076523562677206,0.45403896743357025,0.28333382634370474,0.3517428095887058,0.17320699192737332,0.5011323227628895,0.6743468696779837,0.3185830992792449,0.4906955353340565,0.33065944281955767,0.5523385825469037
sad,0.36265415401251244,0.3151223571764868,0.33000832626699367,125.16643869227832,0.4758126486674113,0.3928945674999911,0.5653511256368027,0.3963709456330874,0.7816294734214257,0.2565334615766859,0.45325712179567956,0.1488086945832498,0.41328140202747654,0.08009112557334247,0.6865791306397816,0.6916259417513947,0.696042543431119,0.507218120043617,0.280032398822477,0.2999148419910126,0.8825430138051302,0.8589192759499491,0.5306387892376929,0.3710914914799182,0.8421558556746276,0.3263742096537975,0.5572123020239769,0.8379893263496145,0.2909153750838431,0.707305896409278,0.6301401989609674,0.4901208644421097,0.19537176175180626,0.26441046452383254,0.4783730068571216,0.11734847147235154,0.418063793150023,0.521339325058882,0.5551039090694193,0.12881283267463575,0.6726230964992979,0.6683535195103941,0.5258236796015642,0.14847027470325688,0.41797267790993975,0.48810068872037327,0.5676158771826392,0.5054953881609006,0.5702912857236542,0.4773133106652193
angry,0.5662767736280607,0.38486914470967154,0.4154533207543829,71.1987414761666,0.9793148836260179,0.8659751965435807,0.638823547503404,0.8313272493169346,0.6996153347444707,0.5453177898785138,0.1236071647450791,0.434459019968715,0.41624052699541203,0.21673120672696078,0.12845943134834598,0.6231798366417562,0.5811260805927032,0.20815075498309699,0.3135303733909527,0.7903055682885408,0.28057587162085984,0.5426997259834506,0.4525554251080047,0.6265908677655156,0.2859730868358924,0.5225208693850267,0.5421806443364694,0.557545201557305,0.5197684644906533,0.5861523301485274,1.0479425830127027,1.1403244441927765,0.26412439329283677,0.06596848320802638,0.5423199062926166,0.44489293255551465,0.6005934337086012,0.4687827518085066,0.38279893204028315,0.6699045308771767,0.6629955863176362,0.11094842073525267,0.258181475983395,0.2923880856174085,0.5246094059811459,0.44350419916193795,0.6085517944654715,0.7490261973292751,0.930677427680182,0.6447282559432249
